;name;average_sentiment;cat_detailed;cat_sites_reduced_more;average_age;average_way_travel;latitud;longitud;address;area;rating;user_age_encoded;way_travel_encoded;sentiment_encoded;destination_encoded;cat_sites_reduced_more_encoded
1945;Sant Andreu;curious;cultural_center;experiences, cultural centers, theaters and music;young;in family;41,4421578;2,1908354;San Andrés de Palomar, 08030 Barcelona, España;Barcelona;4,414285714;0;3;3;5;4
1946;Sant Andreu Teatre;curious;cultural_center;experiences, cultural centers, theaters and music;young;alone;41,4305452;2,1889213;C. de Neopàtria, 54, 08030 Barcelona, España;Barcelona;4,4;0;0;3;5;4
1947;Sant Antoni;curious;cultural_center;experiences, cultural centers, theaters and music;young;in family;41,3777838;2,1597598;Sant Antoni, Barcelona, España;Barcelona;4,414285714;0;3;3;5;4
1948;Palau de Congressos de Catalunya;history_freak;historic_building;historic building, museums and archaeological rests;young;in groups;41,3723736;2,151471;Av. de la Reina Maria Cristina, s/n, 08004 Barcelona, España;Barcelona;4,2;0;2;4;5;1
1949;Sant Pau Recinte Modernista;curious;cultural_center;experiences, cultural centers, theaters and music;young;in couple;41,411882;2,174377;C/ de St. Antoni Maria Claret, 167, 08025 Barcelona, España;Barcelona;4,7;0;1;3;5;4
1950;Cementiri Sant Genís;history_freak;religious;religious;adult;alone;41,4114628;2,1264137;Camí del Cementiri de St. Gervasi, 4-8, 08035 Barcelona, España;Barcelona;4,3;1;0;4;5;5
1951;Sant Pere i Santa Caterina;curious;cultural_center;experiences, cultural centers, theaters and music;adult;in couple;41,3881639;2,1825087;Sant Pere, Santa Caterina i la Ribera, Barcelona, España;Barcelona;4,414285714;1;1;3;5;4
1952;Santa Creu d'Olorda;curious;cultural_center;experiences, cultural centers, theaters and music;old;in couple;41,4163152;2,0581858;08750 Barcelona, España;Barcelona;4,8;2;1;3;5;4
1953;Casal de Barri Can Portabella;history_freak;historic_building;historic building, museums and archaeological rests;old;in family;41,4291017;2,1939622;Carrer de Virgili, 18, 08030 Barcelona, España;Barcelona;4,6;2;3;4;5;1
1954;Parc d'Atraccions del Tibidabo;relax;park;town, parks or lookouts;adult;in groups;41,421632;2,1194491;Pl. del Tibidabo, 3, 4, 08035 Barcelona, España;Barcelona;4,4;1;2;2;5;2
1955;Santa Església Catedral Basílica de Barcelona;history_freak;religious;religious;adult;in family;41,383962;2,1761991;Pla de la Seu, s/n, 08002 Barcelona, España;Barcelona;4,6;1;3;4;5;5
1956;Sants i Hostafrancs;artsy;point_of_interest;points of interest, like squares and sculptures;young;in groups;41,3752754;2,1433128;Hostafrancs, Barcelona, España;Barcelona;3,957028112;0;2;0;5;3
1957;Fundació Barcelona Media - Centre d'Innovació;history_freak;museum;historic building, museums and archaeological rests;young;in family;41,3794363;2,1445599;C/ de Tarragona, 102, 08015 Barcelona, España;Barcelona;5;0;3;4;5;1
1958;Santuari de Santa Eulàlia de Vilapicina;history_freak;religious;religious;young;alone;41,4307178;2,1727525;Carrer Pere d'Artés, 4, 08031 Barcelona, España;Barcelona;5;0;0;4;5;5
1959;Parc de les Cascades;relax;park;town, parks or lookouts;adult;in couple;41,3864514;2,1943134;Parque de las Cascadas, Barcelona, España;Barcelona;4,284745763;1;1;2;5;2
1960;Jardins de Vil·la Cecília;relax;park;town, parks or lookouts;young;alone;41,3924374;2,1227271;C/ de Santa Amèlia, 9I, 08034 Barcelona, España;Barcelona;4,4;0;0;2;5;2
1961;Servei d'Esports de la Universitat de Barcelona;curious;sport;food, music, seaside, sport and others;old;in groups;41,3818388;2,1043452;Av. Diagonal, 695, 08028 Barcelona, España;Barcelona;3,9;2;2;3;5;8
1962;Seu de l'Antiga Hidroelèctrica de Catalunya;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;41,3922429;2,1815924;Av. de Vilanova, 12, 08018 Barcelona, España;Barcelona;0;2;2;4;5;1
1963;Seu del Districte de Nou Barris;history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;41,4369202;2,1712029;Plaça Major de Nou Barris, 1, 08042 Barcelona, España;Barcelona;4,1;1;0;4;5;1
1964;Centre de Reunions i Convencions UAB Casa Convalescència;curious;historic_building;historic building, museums and archaeological rests;adult;in groups;41,4140423;2,1771578;C/ de St. Antoni Maria Claret, 171, 08041 Barcelona, España;Barcelona;4,4;1;2;3;5;1
1965;Hotel Casa Fuster - HB-004219;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;41,3979721;2,1580324;Pg. de Gràcia, 132, 08008 Barcelona, España;Barcelona;4,5;0;1;4;5;1
1966;Parc de la Ciutadella;relax;park;town, parks or lookouts;young;in couple;41,388123;2,1860152;Passeig de Picasso, 21, 08003 Barcelona, España;Barcelona;4,6;0;1;2;5;2
1967;Jardins de Ramon Margalef i López;relax;park;town, parks or lookouts;adult;in family;41,3661923;2,1566335;08038 Barcelona, España;Barcelona;5;1;3;2;5;2
1968;Parc del Castell de l'Oreneta;relax;park;town, parks or lookouts;young;in couple;41,3993821;2,1110126;C. de Montevideo, 45, 08034 Barcelona, España;Barcelona;4,2;0;1;2;5;2
1969;Jardins del Rector Oliveras;relax;park;town, parks or lookouts;young;alone;41,3950548;2,167551;Passatge del Rector Oliveras, 10, 08009 Barcelona, España;Barcelona;3,8;0;0;2;5;2
1970;Turó Park - Parc del Poeta Eduard Marquina;relax;park;town, parks or lookouts;adult;in couple;41,3945509;2,1407144;Av. de Pau Casals, 19, 08021 Barcelona, España;Barcelona;4,3;1;1;2;5;2
1971;Seu del Districte de Sant Andreu;curious;historic_building;historic building, museums and archaeological rests;adult;in couple;41,4358944;2,1906604;Plaça d'Orfila, 1, 08030 Barcelona, España;Barcelona;3,5;1;1;3;5;1
1972;Parròquia de Sant Josep Manyanet;history_freak;religious;religious;old;in groups;41,4289794;2,1914063;Carrer de Sant Sebastià, 47, 08030 Barcelona, España;Barcelona;4,4;2;2;4;5;5
1973;Seu del Districte de Sants-Montjuïc;curious;historic_building;historic building, museums and archaeological rests;young;in couple;41,3754205;2,1422399;Carrer de la Creu Coberta, 104, 106, 08014 Barcelona, España;Barcelona;4;0;1;3;5;1
1974;Seu del Districte de Sarrià-Sant Gervasi;history_freak;historic_building;historic building, museums and archaeological rests;young;in groups;41,3990993;2,1213826;Plaça del Consell de la Vila, 7, 08034 Barcelona, España;Barcelona;3,5;0;2;4;5;1
1975;TAMAIA Viure Sense Violencia, S.C.C.L.;curious;historic_building;historic building, museums and archaeological rests;old;alone;41,3902317;2,171957;Carrer Ripoll, 25, 08002 Barcelona, España;Barcelona;4,5;2;0;3;5;1
1976;Casa Company;curious;historic_building;historic building, museums and archaeological rests;adult;in family;41,3931623;2,1482812;08036 Barcelona, España;Barcelona;4,3;1;3;3;5;1
1977;Teatre Coliseum;artsy;theater;experiences, cultural centers, theaters and music;young;in couple;41,3882278;2,1661206;Gran Via de les Corts Catalanes, 595, 08007 Barcelona, España;Barcelona;4,4;0;1;0;5;4
1978;Teatre Grec;artsy;theater;experiences, cultural centers, theaters and music;adult;in family;41,3695069;2,1597372;Passeig de Santa Madrona, s/n, 08038 Barcelona, España;Barcelona;4,6;1;3;0;5;4
1979;Teatre Lliure;artsy;theater;experiences, cultural centers, theaters and music;young;in groups;41,3704148;2,1572666;Plaça de Margarida Xirgu, 1, 08004 Barcelona, España;Barcelona;4,6;0;2;0;5;4
1980;Teatre Nacional de Catalunya;artsy;theater;experiences, cultural centers, theaters and music;young;alone;41,3999431;2,1857706;Plaça de les Arts, 1, 08013 Barcelona, España;Barcelona;4,5;0;0;0;5;4
1981;Parc Sanitari Pere Virgili;artsy;park;town, parks or lookouts;adult;in family;41,4156524;2,1417664;Carrer d'Esteve Terradas, 30, 08023 Barcelona, España;Barcelona;4,1;1;3;0;5;2
1982;Telefèric de Montjuïc;artsy;contemporary_building;contemporary buildings and art galleries;young;in couple;41,3687959;2,1634988;Avinguda Miramar, 30, 08038 Barcelona, España;Barcelona;4,3;0;1;0;5;6
1983;Temple Expiatori de la Sagrada Família - Basílica;artsy;religious;religious;adult;in couple;41,4036299;2,1743558;C/ de Mallorca, 401, 08013 Barcelona, España;Barcelona;4,7;1;1;0;5;5
1984;Tinta Invisible Edicions;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in family;41,3820351;2,1650756;Carrer del Lleó, 6, baixos, 08001 Barcelona, España;Barcelona;5;1;3;4;5;6
1985;Casa Bonaventura Ferrer;curious;historic_building;historic building, museums and archaeological rests;young;alone;41,3968927;2,1583131;Casa Bonaventura Ferrer, Carrer de la Riera de Sant Miquel, 6, 08006 Barcelona, España;Barcelona;3,897146933;0;0;3;5;1
1986;Torre Castanyer;history_freak;contemporary_building;contemporary buildings and art galleries;adult;alone;41,4077958;2,1342076;Pg. de Sta. Gervasi, 5, 08022 Barcelona, España;Barcelona;3,8;1;0;4;5;6
1987;Torre d'Aigües de Carrasco i Formiguera;history_freak;contemporary_building;contemporary buildings and art galleries;old;alone;41,422829;2,1192156;Ctra. de Vallvidrera al Tibidabo, 107, 08035 Barcelona, España;Barcelona;4,6;2;0;4;5;6
1988;Torre d'Ignacio Portabella;history_freak;contemporary_building;contemporary buildings and art galleries;old;in couple;41,412756;2,134891;Av. del Tibidabo, 27, 08022 Barcelona, España;Barcelona;4,4;2;1;4;5;6
1989;Jardins de Mossèn Costa i Llobera;relax;park;town, parks or lookouts;adult;in family;41,3673412;2,1715049;Ctra. de Miramar, 38, 08038 Barcelona, España;Barcelona;4,4;1;3;2;5;2
1990;Torre de Collserola;history_freak;contemporary_building;contemporary buildings and art galleries;old;in family;41,4172639;2,1142626;Ctra. de Vallvidrera al Tibidabo, S/N, 08017 Barcelona, España;Barcelona;4,4;2;3;4;5;6
1991;Barcelona - Casa Vídua Marfà;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;41,3932745;2,1642797;Pg. de Gràcia, 66, 08007 Barcelona, España;Barcelona;4,8;1;1;4;5;1
1992;Torre de l'Aigua;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in family;41,4308334;2,1616284;Carrer de la Galla, 3, 08031 Barcelona, España;Barcelona;5;1;3;4;5;6
1993;Museu de la Xocolata;history_freak;museum;historic building, museums and archaeological rests;young;in family;41,387356;2,181679;C/ del Comerç, 36, 08003 Barcelona, España;Barcelona;3,9;0;3;4;5;1
1994;Carrer Sant Gervasi de Cassoles;adventurous;urban_route;route and urban routes;young;in family;41,4054732;2,1370611;C/ de Sant Gervasi de Cassoles, 08022 Barcelona, España;Barcelona;3,021052632;0;3;1;5;7
1995;Restaurant Casa Tejada;curious;historic_building;historic building, museums and archaeological rests;young;in groups;41,3950604;2,1421107;Carrer del Tenor Viñas, 3, 08021 Barcelona, España;Barcelona;3,7;0;2;3;5;1
1996;Torre de la Catalana de Gas;history_freak;contemporary_building;contemporary buildings and art galleries;old;in couple;41,383803;2,1925664;La Barceloneta, 08003 Barcelona, España;Barcelona;4,4;2;1;4;5;6
1997;Torre de Sant Jordi;history_freak;contemporary_building;contemporary buildings and art galleries;old;alone;41,4137767;2,1454479;Carrer de Sant Eudald, 11, 08023 Barcelona, España;Barcelona;3;2;0;4;5;6
1998;Cases Francesc Farreras;curious;historic_building;historic building, museums and archaeological rests;adult;in groups;41,3927963;2,1614867;Rambla de Catalunya, 86, 08008 Barcelona, España;Barcelona;0;1;2;3;5;1
1999;Casa Pomar;curious;historic_building;historic building, museums and archaeological rests;young;in family;41,3956246;2,1702609;C/ de Girona, 86, 08009 Barcelona, España;Barcelona;3,7;0;3;3;5;1
2000;Casa Queraltó;curious;historic_building;historic building, museums and archaeological rests;adult;in family;41,3930196;2,1611186;Rambla de Catalunya, 88, 08008 Barcelona, España;Barcelona;4;1;3;3;5;1
2001;Casa Jaume Forn;curious;historic_building;historic building, museums and archaeological rests;adult;in couple;41,3952565;2,1662659;C/ de Roger de Llúria, 82, 08009 Barcelona, España;Barcelona;5;1;1;3;5;1
2002;Casa Santurce;curious;historic_building;historic building, museums and archaeological rests;old;in groups;41,3955672;2,1669475;C/ de València, 293, 08009 Barcelona, España;Barcelona;4,3;2;2;3;5;1
2003;Casa Granell *Balmes;history_freak;historic_building;historic building, museums and archaeological rests;young;in groups;41,3848463;2,1625983;Gran Via de les Corts Catalanes, 08011 Barcelona, España;Barcelona;0;0;2;4;5;1
2004;Casa Vallet i Xiró;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;41,3969609;2,1668932;C/ de Mallorca, 302, 08037 Barcelona, España;Barcelona;4,7;1;2;4;5;1
2005;Torre de Santa Caterina;history_freak;contemporary_building;contemporary buildings and art galleries;old;in groups;41,3952405;2,1061673;08034 Barcelona, España;Barcelona;5;2;2;4;5;6
2006;Torre del Doctor Andreu;history_freak;contemporary_building;contemporary buildings and art galleries;young;in family;41,4104208;2,1371572;Pg. de Sta. Gervasi, 51, 53, 08022 Barcelona, España;Barcelona;4,4;0;3;4;5;6
2007;Carrer Campo Florido;adventurous;urban_route;route and urban routes;adult;in groups;41,4214668;2,1818882;C. Campo Florido, 08027 Barcelona, España;Barcelona;3,021052632;1;2;1;5;7
2008;Carrer Coroleu;curious;urban_route;route and urban routes;young;alone;41,432974;2,1865055;Carrer de Coroleu, 08030 Barcelona, España;Barcelona;3,021052632;0;0;3;5;7
2009;Carrer Grau;adventurous;urban_route;route and urban routes;adult;in couple;41,4390037;2,1877261;Carrer de Grau, 08030 Barcelona, España;Barcelona;3,021052632;1;1;1;5;7
2010;Carrer Manigua;adventurous;urban_route;route and urban routes;old;in groups;41,4236091;2,1795235;Carrer de la Manigua, 08027 Barcelona, España;Barcelona;3,021052632;2;2;1;5;7
2011;Torre del Fang;history_freak;contemporary_building;contemporary buildings and art galleries;young;in couple;41,4155804;2,1913349;C/ del Clot, 228, 08027 Barcelona, España;Barcelona;1;0;1;4;5;6
2012;Torre del Rellotge;history_freak;contemporary_building;contemporary buildings and art galleries;young;in couple;41,3749257;2,1857855;Moll de Pescadors, 08039 Barcelona, España;Barcelona;4,3;0;1;4;5;6
2013;Torre Glòries;history_freak;contemporary_building;contemporary buildings and art galleries;old;in couple;41,4034049;2,1895931;Av. Diagonal, 211, 08018 Barcelona, España;Barcelona;4,4;2;1;4;5;6
2014;Torre Montjuïc Calatrava;history_freak;contemporary_building;contemporary buildings and art galleries;young;in groups;41,3642843;2,1506223;08038 Barcelona, España;Barcelona;4,6;0;2;4;5;6
2015;Universitat Internacional de Catalunya;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in groups;41,4057166;2,1235395;C. de la Immaculada, 22, 08017 Barcelona, España;Barcelona;4,3;1;2;4;5;6
2016;Universitat Nacional d'Educació a Distància *Barcelona;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in groups;40,4380164;-3,7040528;C. de Bravo Murillo, 38, 28015 Madrid, España;Barcelona;2,9;1;2;4;5;6
2017;Casa Muley-Afid;history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;41,4037389;2,1287909;Pg. de la Bonanova, 55, 08017 Barcelona, España;Barcelona;4,5;1;0;4;5;1
2018;Universitat Oberta de Catalunya;history_freak;contemporary_building;contemporary buildings and art galleries;adult;alone;41,4065636;2,1945816;Rambla del Poblenou, 156, 08018 Barcelona, España;Barcelona;2,5;1;0;4;5;6
2019;Edifici La Rotonda;history_freak;historic_building;historic building, museums and archaeological rests;adult;in family;41,4104208;2,1371572;Pg. de Sta. Gervasi, 51, 53, 08022 Barcelona, España;Barcelona;4,4;1;3;4;5;1
2020;Museu de Pintura Contemporània Can Framis;history_freak;museum;historic building, museums and archaeological rests;old;in groups;41,4028981;2,1949922;Carrer de Roc Boronat, 116, 126, 08018 Barcelona, España;Barcelona;4,5;2;2;4;5;1
2021;Universitat Politècnica de Catalunya;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in couple;41,3892675;2,1157401;Carrer de Jordi Girona, 31, 08034 Barcelona, España;Barcelona;4,1;1;1;4;5;6
2022;Vall d'Hebron Barcelona Hospital Campus;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in groups;41,4282188;2,1408983;Pg. de la Vall d'Hebron, 119, 08035 Barcelona, España;Barcelona;3,8;1;2;4;5;6
2023;Viaducte de Vallcarca;history_freak;contemporary_building;contemporary buildings and art galleries;young;in groups;41,412526;2,1439206;Viaducte de Vallcarca, 08023 Barcelona, España;Barcelona;3,90931677;0;2;4;5;6
2024;Jardins d'Elvira Farreras Valentí;relax;park;town, parks or lookouts;adult;in couple;41,4076243;2,142844;Carrer de Manacor, 15, 08023 Barcelona, España;Barcelona;4,3;1;1;2;5;2
2025;Parc de la Maquinista per les treballadores i els treballadors de la Maquinista;relax;park;town, parks or lookouts;young;in family;41,4363918;2,195488;Passeig de l'Havana, 2, 08030 Barcelona, España;Barcelona;4,1;0;3;2;5;2
2026;Villa Esperanza;history_freak;contemporary_building;contemporary buildings and art galleries;young;alone;41,4136224;2,1463711;Ptge. Isabel, 8, 08023 Barcelona, España;Barcelona;0;0;0;4;5;6
2027;World Trade Center;history_freak;contemporary_building;contemporary buildings and art galleries;old;alone;41,3717065;2,1809545;1ª planta Edif. Este, Moll de Barcelona, s/n, 08039 Barcelona, España;Barcelona;4,2;2;0;4;5;6
2028;Casal d'Entitats Mas Guinardó;curious;historic_building;historic building, museums and archaeological rests;adult;in couple;41,4185311;2,1747276;Plaça de Salvador Riera, 2, 08041 Barcelona, España;Barcelona;4,3;1;1;3;5;1
2029;Xemeneia de Can Galta Cremat;history_freak;contemporary_building;contemporary buildings and art galleries;old;in couple;41,4406221;2,1874773;Plaça de Can Galta Cremat, 08030 Barcelona, España;Barcelona;3,90931677;2;1;4;5;6
2030;"Xemeneia de l'antiga Fábrica ""La Porcelana""";history_freak;contemporary_building;contemporary buildings and art galleries;young;in family;41,4629763;2,2734136;Carrer de Barrau Massó, 08390 Montgat, Barcelona, España;Barcelona;0;0;3;4;5;6
2031;Zona de Banys;history_freak;contemporary_building;contemporary buildings and art galleries;adult;in couple;41,4112701;2,227734;Zona de Banys Fòrum, Barcelona, España;Barcelona;4;1;1;4;5;6
2032;Zoo de Barcelona;relax;other;food, music, seaside, sport and others;adult;in family;41,3862012;2,187118;Parc de la Ciutadella, 08003 Barcelona, España;Barcelona;4;1;3;2;5;8
